prompt_index,prompt_dir,pipeline,clip_score,image_path,prompt_path,prompt
27,0027_an_elephant_below_a_monkey,flux1,0.27432942390441895,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/flux1/prompt.txt,an elephant below a monkey
27,0027_an_elephant_below_a_monkey,vanilla_sd,0.22276726365089417,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/vanilla_sd/prompt.txt,an elephant below a monkey
27,0027_an_elephant_below_a_monkey,vqa_score,0.21872001886367798,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0027_an_elephant_below_a_monkey/vqa_score/prompt.txt,an elephant below a monkey
28,0028_a_bird_above_a_frog,flux1,0.318208783864975,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/flux1/prompt.txt,a bird above a frog
28,0028_a_bird_above_a_frog,vanilla_sd,0.23065650463104248,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/vanilla_sd/prompt.txt,a bird above a frog
28,0028_a_bird_above_a_frog,vqa_score,0.23838752508163452,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0028_a_bird_above_a_frog/vqa_score/prompt.txt,a bird above a frog
29,0029_a_cat_above_a_frog,flux1,0.31847232580184937,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/flux1/prompt.txt,a cat above a frog
29,0029_a_cat_above_a_frog,vanilla_sd,0.2124183475971222,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/vanilla_sd/prompt.txt,a cat above a frog
29,0029_a_cat_above_a_frog,vqa_score,0.2113630622625351,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0029_a_cat_above_a_frog/vqa_score/prompt.txt,a cat above a frog
30,0030_a_monkey_under_a_turtle,flux1,0.3153218626976013,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/flux1/prompt.txt,a monkey under a turtle
30,0030_a_monkey_under_a_turtle,vanilla_sd,0.32489895820617676,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/vanilla_sd/prompt.txt,a monkey under a turtle
30,0030_a_monkey_under_a_turtle,vqa_score,0.3163401484489441,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0030_a_monkey_under_a_turtle/vqa_score/prompt.txt,a monkey under a turtle
31,0031_a_cat_above_a_mouse,flux1,0.2540324330329895,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/flux1/prompt.txt,a cat above a mouse
31,0031_a_cat_above_a_mouse,vanilla_sd,0.19396229088306427,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/vanilla_sd/prompt.txt,a cat above a mouse
31,0031_a_cat_above_a_mouse,vqa_score,0.264334112405777,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0031_a_cat_above_a_mouse/vqa_score/prompt.txt,a cat above a mouse
32,0032_an_elephant_under_a_mouse,flux1,0.2687380015850067,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/flux1/prompt.txt,an elephant under a mouse
32,0032_an_elephant_under_a_mouse,vanilla_sd,0.25368374586105347,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/vanilla_sd/prompt.txt,an elephant under a mouse
32,0032_an_elephant_under_a_mouse,vqa_score,0.2364773154258728,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0032_an_elephant_under_a_mouse/vqa_score/prompt.txt,an elephant under a mouse
33,0033_a_monkey_on_a_red_car,flux1,0.29300573468208313,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/flux1/prompt.txt,a monkey on a red car
33,0033_a_monkey_on_a_red_car,vanilla_sd,0.24714794754981995,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/vanilla_sd/prompt.txt,a monkey on a red car
33,0033_a_monkey_on_a_red_car,vqa_score,0.3000158369541168,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0033_a_monkey_on_a_red_car/vqa_score/prompt.txt,a monkey on a red car
34,0034_a_frog_below_a_purple_balloon,flux1,0.36848750710487366,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/flux1/prompt.txt,a frog below a purple balloon
34,0034_a_frog_below_a_purple_balloon,vanilla_sd,0.3225586414337158,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/vanilla_sd/prompt.txt,a frog below a purple balloon
34,0034_a_frog_below_a_purple_balloon,vqa_score,0.26957976818084717,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0034_a_frog_below_a_purple_balloon/vqa_score/prompt.txt,a frog below a purple balloon
35,0035_a_turtle_under_a_yellow_bowl,flux1,0.3130943179130554,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/flux1/prompt.txt,a turtle under a yellow bowl
35,0035_a_turtle_under_a_yellow_bowl,vanilla_sd,0.27384331822395325,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/vanilla_sd/prompt.txt,a turtle under a yellow bowl
35,0035_a_turtle_under_a_yellow_bowl,vqa_score,0.26283907890319824,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0035_a_turtle_under_a_yellow_bowl/vqa_score/prompt.txt,a turtle under a yellow bowl
36,0036_a_rabbit_on_a_gray_chair,flux1,0.28517016768455505,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/flux1/prompt.txt,a rabbit on a gray chair
36,0036_a_rabbit_on_a_gray_chair,vanilla_sd,0.244764044880867,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/vanilla_sd/prompt.txt,a rabbit on a gray chair
36,0036_a_rabbit_on_a_gray_chair,vqa_score,0.2424401342868805,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0036_a_rabbit_on_a_gray_chair/vqa_score/prompt.txt,a rabbit on a gray chair
37,0037_a_rabbit_under_a_white_bench,flux1,0.29006946086883545,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/flux1/prompt.txt,a rabbit under a white bench
37,0037_a_rabbit_under_a_white_bench,vanilla_sd,0.3308970332145691,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/vanilla_sd/prompt.txt,a rabbit under a white bench
37,0037_a_rabbit_under_a_white_bench,vqa_score,0.3294083774089813,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0037_a_rabbit_under_a_white_bench/vqa_score/prompt.txt,a rabbit under a white bench
38,0038_a_lion_below_a_yellow_clock,flux1,0.3220534920692444,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/flux1/prompt.txt,a lion below a yellow clock
38,0038_a_lion_below_a_yellow_clock,vanilla_sd,0.31883853673934937,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/vanilla_sd/prompt.txt,a lion below a yellow clock
38,0038_a_lion_below_a_yellow_clock,vqa_score,0.2730199694633484,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0038_a_lion_below_a_yellow_clock/vqa_score/prompt.txt,a lion below a yellow clock
39,0039_an_elephant_below_a_green_balloon,flux1,0.3104109764099121,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/flux1/prompt.txt,an elephant below a green balloon
39,0039_an_elephant_below_a_green_balloon,vanilla_sd,0.2606590688228607,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/vanilla_sd/prompt.txt,an elephant below a green balloon
39,0039_an_elephant_below_a_green_balloon,vqa_score,0.18863096833229065,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0039_an_elephant_below_a_green_balloon/vqa_score/prompt.txt,an elephant below a green balloon
40,0040_a_monkey_above_a_green_bowl,flux1,0.2927125096321106,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/flux1/prompt.txt,a monkey above a green bowl
40,0040_a_monkey_above_a_green_bowl,vanilla_sd,0.30334797501564026,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/vanilla_sd/prompt.txt,a monkey above a green bowl
40,0040_a_monkey_above_a_green_bowl,vqa_score,0.31502896547317505,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0040_a_monkey_above_a_green_bowl/vqa_score/prompt.txt,a monkey above a green bowl
41,0041_a_bear_below_a_blue_clock,flux1,0.2912900745868683,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/flux1/prompt.txt,a bear below a blue clock
41,0041_a_bear_below_a_blue_clock,vanilla_sd,0.32806214690208435,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/vanilla_sd/prompt.txt,a bear below a blue clock
41,0041_a_bear_below_a_blue_clock,vqa_score,0.18823020160198212,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0041_a_bear_below_a_blue_clock/vqa_score/prompt.txt,a bear below a blue clock
42,0042_a_bear_under_a_crown,flux1,0.3088878393173218,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/flux1/prompt.txt,a bear under a crown
42,0042_a_bear_under_a_crown,vanilla_sd,0.30231690406799316,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/vanilla_sd/prompt.txt,a bear under a crown
42,0042_a_bear_under_a_crown,vqa_score,0.2931373119354248,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0042_a_bear_under_a_crown/vqa_score/prompt.txt,a bear under a crown
43,0043_a_mouse_under_a_red_bench,flux1,0.29486405849456787,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/flux1/prompt.txt,a mouse under a red bench
43,0043_a_mouse_under_a_red_bench,vanilla_sd,0.2410994917154312,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/vanilla_sd/prompt.txt,a mouse under a red bench
43,0043_a_mouse_under_a_red_bench,vqa_score,0.24682378768920898,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0043_a_mouse_under_a_red_bench/vqa_score/prompt.txt,a mouse under a red bench
44,0044_a_bear_under_a_gray_bench,flux1,0.30844610929489136,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/flux1/prompt.txt,a bear under a gray bench
44,0044_a_bear_under_a_gray_bench,vanilla_sd,0.26342904567718506,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/vanilla_sd/prompt.txt,a bear under a gray bench
44,0044_a_bear_under_a_gray_bench,vqa_score,0.2600223124027252,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0044_a_bear_under_a_gray_bench/vqa_score/prompt.txt,a bear under a gray bench
45,0045_a_turtle_below_a_blue_clock,flux1,0.3005772531032562,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/flux1/prompt.txt,a turtle below a blue clock
45,0045_a_turtle_below_a_blue_clock,vanilla_sd,0.2863559126853943,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/vanilla_sd/prompt.txt,a turtle below a blue clock
45,0045_a_turtle_below_a_blue_clock,vqa_score,0.23440074920654297,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0045_a_turtle_below_a_blue_clock/vqa_score/prompt.txt,a turtle below a blue clock
46,0046_a_monkey_on_a_blue_chair,flux1,0.30414891242980957,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/flux1/prompt.txt,a monkey on a blue chair
46,0046_a_monkey_on_a_blue_chair,vanilla_sd,0.3142086863517761,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/vanilla_sd/prompt.txt,a monkey on a blue chair
46,0046_a_monkey_on_a_blue_chair,vqa_score,0.1645943820476532,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0046_a_monkey_on_a_blue_chair/vqa_score/prompt.txt,a monkey on a blue chair
47,0047_a_bear_below_an_orange_backpack,flux1,0.29206955432891846,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/flux1/prompt.txt,a bear below an orange backpack
47,0047_a_bear_below_an_orange_backpack,vanilla_sd,0.3300577998161316,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/vanilla_sd/prompt.txt,a bear below an orange backpack
47,0047_a_bear_below_an_orange_backpack,vqa_score,0.3332155644893646,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0047_a_bear_below_an_orange_backpack/vqa_score/prompt.txt,a bear below an orange backpack
48,0048_a_bird_on_a_green_chair,flux1,0.2710649371147156,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/flux1/prompt.txt,a bird on a green chair
48,0048_a_bird_on_a_green_chair,vanilla_sd,0.2376350611448288,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/vanilla_sd/prompt.txt,a bird on a green chair
48,0048_a_bird_on_a_green_chair,vqa_score,0.2570277452468872,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0048_a_bird_on_a_green_chair/vqa_score/prompt.txt,a bird on a green chair
49,0049_a_mouse_below_a_black_balloon,flux1,0.3306979238986969,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/flux1/prompt.txt,a mouse below a black balloon
49,0049_a_mouse_below_a_black_balloon,vanilla_sd,0.21712616086006165,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/vanilla_sd/prompt.txt,a mouse below a black balloon
49,0049_a_mouse_below_a_black_balloon,vqa_score,0.2159341722726822,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0049_a_mouse_below_a_black_balloon/vqa_score/prompt.txt,a mouse below a black balloon
50,0050_a_turtle_on_a_white_bench,flux1,0.2211543619632721,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/flux1/prompt.txt,a turtle on a white bench
50,0050_a_turtle_on_a_white_bench,vanilla_sd,0.20375287532806396,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/vanilla_sd/prompt.txt,a turtle on a white bench
50,0050_a_turtle_on_a_white_bench,vqa_score,0.24179847538471222,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0050_a_turtle_on_a_white_bench/vqa_score/prompt.txt,a turtle on a white bench
51,0051_a_bird_above_a_yellow_car,flux1,0.3109437823295593,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/flux1/prompt.txt,a bird above a yellow car
51,0051_a_bird_above_a_yellow_car,vanilla_sd,0.24161913990974426,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/vanilla_sd/prompt.txt,a bird above a yellow car
51,0051_a_bird_above_a_yellow_car,vqa_score,0.24656395614147186,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0051_a_bird_above_a_yellow_car/vqa_score/prompt.txt,a bird above a yellow car
52,0052_a_monkey_under_a_crown,flux1,0.3009487986564636,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/flux1/prompt.txt,a monkey under a crown
52,0052_a_monkey_under_a_crown,vanilla_sd,0.30586475133895874,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/vanilla_sd/prompt.txt,a monkey under a crown
52,0052_a_monkey_under_a_crown,vqa_score,0.3130624294281006,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_k5_generations/0052_a_monkey_under_a_crown/vqa_score/prompt.txt,a monkey under a crown
